grupo	prestador	tabla_km_id	empresa	sucursal	localidad	problema	evidencia	accion	confianza
g1_sanjuan_a	SAN JUAN	56cbe714-9f52-4ea8-a6e3-3df8b0877f53	Gobierno de San Juan	JINZ 49 sede Rosario Vera Peñaloza	RAWSON	"DUP_SIGES 14428: conservar (nombre Siges 2026-09-05) y archivar b2a74e72-2933-40ae-844e-5d1a759da1c3 ""JINZ 49 sede en Rosario Vera Peñaloza"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR b2a74e72-2933-40ae-844e-5d1a759da1c3	alta
g1_sanjuan_a	SAN JUAN	409be96c-5be4-4a13-96cb-b3d5677f02f6	Gobierno de San Juan	JINZ Nro 39 sede Pedro Cortinez	SANTA LUCIA	"DUP_SIGES 14455: conservar (nombre Siges 2026-09-05) y archivar dec3ec9d-2ba7-4359-81b1-c4b1f05eee94 ""JINZ N° 39 sede Pedro Cortinez"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR dec3ec9d-2ba7-4359-81b1-c4b1f05eee94	alta
g1_sanjuan_a	SAN JUAN	1b81f969-8615-4781-8ba6-c79c34c2d12d	Gobierno de San Juan	Anexo 2 del Centro de Formación Prof. Nro 1 de Rawson	CAUCETE	"DUP_SIGES 14456: conservar (nombre Siges 2026-09-05) y archivar d28d2a26-7a8e-4ed2-9096-e7b15ea9563b ""Anexo N.º 2 del Centro de Formación Profesional N.º 1 de Rawson"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR d28d2a26-7a8e-4ed2-9096-e7b15ea9563b	alta
g1_sanjuan_a	SAN JUAN	0c1bac85-4fab-45fe-9df0-a8504bfd9672	Gobierno de San Juan	Escuela de Capacitacion Laboral Tambor de Tacuari	CHIMBAS	"DUP_SIGES 14457: conservar (nombre Siges 2026-09-05) y archivar a1ba2dd8-e371-461e-ba08-a9f66cd36409 ""Escuela Técnica de Capacitación Laboral Tambor de Tacuari"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR a1ba2dd8-e371-461e-ba08-a9f66cd36409	alta
g1_sanjuan_a	SAN JUAN	c66423da-eed5-4873-9887-972526b6eeb7	Gobierno de San Juan	JINZ Nro 37 anexo Escuela Padro de Marquez	RIVADAVIA	"DUP_SIGES 14486: conservar (nombre Siges 2026-09-05) y archivar ea8c835f-25be-4f01-bf26-550166c654b6 ""JINZ N°37 anexo Escuela Padro de Marquez"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR ea8c835f-25be-4f01-bf26-550166c654b6	alta
g1_sanjuan_a	SAN JUAN	4d11cdb1-48c7-4e75-9757-010054593ceb	Gobierno de San Juan	Escuela Teniente Pedro Fonseca	SAN JUAN	"DUP_SIGES 3142: conservar (nombre Siges 2026-09-05) y archivar b145aace-9e2a-45b4-8588-cb0d08165b66 ""Escuela Pedro Fonseca"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR b145aace-9e2a-45b4-8588-cb0d08165b66	alta
g1_sanjuan_a	SAN JUAN	a1ca1273-492b-4929-bef0-46d4674ddda0	Gobierno de San Juan	Escuela Arturo Capdevila	CHIMBAS	"DUP_SIGES 3513: conservar (nombre Siges 2026-09-05) y archivar 8d5d5d28-9eb1-4937-87e4-514f242a27a9 ""JINZ N.º 47 Escuela Arturo Capdevila"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR 8d5d5d28-9eb1-4937-87e4-514f242a27a9	alta
g1_sanjuan_a	SAN JUAN	109928b6-7d5a-4aad-a436-fd5e9f938893	Gobierno de San Juan	Escuela Clotilde Guillen de Rezzano	CALINGASTA	"DUP_SIGES 3525: conservar (nombre Siges 2026-09-05) y archivar 3b104e20-c658-4d7f-9f26-2f4d4dccc274 ""CLOTILDE GUILLEN DE REZZANO"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR 3b104e20-c658-4d7f-9f26-2f4d4dccc274	alta
g1_sanjuan_a	SAN JUAN	2d12f54d-fbaa-4ddc-a14a-cc945aeb155a	Gobierno de San Juan	Escuela de Nivel Medio Niquivil	JACHAL	"DUP_SIGES 3546: conservar (nombre Siges 2026-09-05) y archivar 902d0654-b8da-4638-8dfa-26c18f3a2618 ""Escuela Niquivil"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR 902d0654-b8da-4638-8dfa-26c18f3a2618	alta
g1_sanjuan_a	SAN JUAN	2b91be59-dcb9-4893-be5d-28a5c8090159	Gobierno de San Juan	Escuela Primaria Blas Parera	CHIMBAS	"DUP_SIGES 3588: conservar (nombre Siges 2026-09-05) y archivar f7f59cd6-cd16-44c8-ad4b-81a4d1c5b6fd ""Escuela Blas Parera"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR f7f59cd6-cd16-44c8-ad4b-81a4d1c5b6fd	alta
g1_sanjuan_a	SAN JUAN	af3899c4-d630-498a-b944-375897eee884	Gobierno de San Juan	Escuela Obrero Argentino - E.T.O.A.	SAN JUAN	"DUP_SIGES 3614: conservar (nombre Siges 2026-09-05) y archivar b3eae4cb-fbc5-46ae-88c1-bff9866d2714 ""Escuela Obrero Argentino"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR b3eae4cb-fbc5-46ae-88c1-bff9866d2714	alta
g1_sanjuan_a	SAN JUAN	58cf506b-2755-4723-88a4-8166cfdae829	Gobierno de San Juan	Instituto Superior de Educacion Fisica de SJ	SANTA LUCIA	"DUP_SIGES 3621: conservar (nombre Siges 2026-09-05) y archivar bec6cc1e-9054-4df7-aeba-f9ff577b7559 ""Escuela de Educ. Fisica"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR bec6cc1e-9054-4df7-aeba-f9ff577b7559	alta
g1_sanjuan_a	SAN JUAN	807942f3-1181-4bb6-9c55-ce42ff9e92f9	Gobierno de San Juan	Escuela Primaria Pcia. de Tucuman	RIVADAVIA	"DUP_SIGES 3714: conservar (nombre Siges 2026-09-05) y archivar 20efeaa4-10c6-4188-a104-ebea84a44f5a ""Escuela Pcia. de Tucuman"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR 20efeaa4-10c6-4188-a104-ebea84a44f5a	alta
g1_sanjuan_a	SAN JUAN	494e7f2e-72ad-4f79-a9c2-dc11b79e1e32	Gobierno de San Juan	Instituto Sup. de Bibliotecologia Mariano Moreno	SAN JUAN	"DUP_SIGES 6365: conservar (nombre Siges 2026-09-05) y archivar 588d19da-055e-428b-be52-43100054347f ""Escuela Sup. Mariano Moreno"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR 588d19da-055e-428b-be52-43100054347f	alta
g1_sanjuan_a	SAN JUAN	cbc6f8d7-989a-4075-96e1-8866c94346ad	Gobierno de San Juan	Escuela Sec. Profesora Isabel Girones	CHIMBAS	"DUP_SIGES 6617: conservar (nombre Siges 2026-09-05) y archivar c4105834-af32-45df-934b-787fb8d62fab ""Escuela Isabel Girones"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR c4105834-af32-45df-934b-787fb8d62fab	alta
g1_sanjuan_a	SAN JUAN	59d5e7ff-6de8-410f-ac33-808a73f87774	Gobierno de San Juan	ENI Nro 55 sede Barrio Los Pinos	CHIMBAS	"DUP_SIGES 9098: conservar (nombre Siges 2026-09-05) y archivar 4a5786aa-e45c-4f6b-9428-60977e5f6a12 ""ENI N.º 55 Los Pinos"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR 4a5786aa-e45c-4f6b-9428-60977e5f6a12	alta
g1_sanjuan_a	SAN JUAN	9c55f5db-5a9f-4420-a5e7-aba00d17e9d3	Gobierno de San Juan	ENI Nro 63 25 de mayo	SAN JUAN	"DUP_SIGES 9106: conservar (nombre Siges 2026-09-05) y archivar 29efc6d7-8d0d-433c-bf1e-a9291933d447 ""ENI N.º 63 25 de mayo"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR 29efc6d7-8d0d-433c-bf1e-a9291933d447	alta
g1_sanjuan_a	SAN JUAN	d26af296-29c4-40f7-ad20-0f420bdb4f51	Gobierno de San Juan	ENI Nro 65 Esc. Salvador M. Del Carril	CHIMBAS	"DUP_SIGES 9108: conservar (nombre Siges 2026-09-05) y archivar 48264dce-6941-4511-87d8-84fdaf0b16b0 ""ENI N.º 65"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR 48264dce-6941-4511-87d8-84fdaf0b16b0	alta
g1_sanjuan_a	SAN JUAN	04e4d232-9455-42e0-b155-fabb778b5e0f	Gobierno de San Juan	JINZ Nro 10 Jose M. del Carril	SARMIENTO	"DUP_SIGES 9120: conservar (nombre Siges 2026-09-05) y archivar 90615ba9-cf48-4ce1-9197-13d26172c526 ""Escuela Jose M. del Carril"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR 90615ba9-cf48-4ce1-9197-13d26172c526	alta
g1_sanjuan_a	SAN JUAN	4bad1351-c05f-4499-a3b1-b2dd69aa52eb	Gobierno de San Juan	JINZ Nro 55 Jose Maria de los Rios	CAUCETE	"DUP_SIGES 9160: conservar (nombre Siges 2026-09-05) y archivar ccb3ea55-6291-445f-993c-f527ea0d1e83 ""JINZ N.º 55 Jose Maria"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR ccb3ea55-6291-445f-993c-f527ea0d1e83	alta
g1_sanjuan_a	SAN JUAN	0182359e-5e90-4104-8e2c-a213a08839af	Gobierno de San Juan	JINZ Nro 6 - 17 de Agosto	LAS FLORES	"DUP_SIGES 9161: conservar (nombre Siges 2026-09-05) y archivar e81d2681-b4d8-4e75-857b-b90fe92a959e ""JINZ N.º 6 17 de Agosto"""	la archivada no tiene km ni negociado (kms_a_facturar 0); en cobertura_incidentes los incidentes 2026-08 ya vienen con el nombre nuevo y los viejos (≤2026-07) con el viejo: Siges renombró la sucursal	ARCHIVAR e81d2681-b4d8-4e75-857b-b90fe92a959e	alta
g1_sanjuan_a	SAN JUAN	925e82bd-4f26-43a3-ac84-de050e119a7e	Gobierno de San Juan	Escuela Prov. Tec. Nro 1 de Caucete	CAUCETE	"DUP_SIGES 3114: conservar (nombre Siges 2026-09-05) y archivar 0cd9e117-c7df-42e9-b2f4-c690f4056834 ""Escuela Prov. Tec. N.º 1"""	la vieja tiene negociado 57.9 y la nueva medido 55.88 (diferencia <7 %): se conserva la medida, no hace falta trasladar	ARCHIVAR 0cd9e117-c7df-42e9-b2f4-c690f4056834	alta
g1_sanjuan_a	SAN JUAN	be8fdd79-f1f5-499b-96c5-7e128a2a4b78	Gobierno de San Juan	JINZ Nro 32 -Escuela Eusebio S. Zapata	9 DE JULIO	"DUP_SIGES 3526: conservar (nombre Siges 2026-09-05) y archivar e4cf54fd-64b4-4aa5-be71-184e8179d9a7 ""JINZ Nro 32"""	la vieja tiene negociado 55.6 y la nueva medido 56.068 (diferencia <7 %): se conserva la medida, no hace falta trasladar	ARCHIVAR e4cf54fd-64b4-4aa5-be71-184e8179d9a7	alta
g1_sanjuan_a	SAN JUAN	0e31f653-1f04-4c21-8fad-5c1fd8b5e041	Gobierno de San Juan	E.P.E.T. Nº 9 Dr. RENÉ FAVALORO	ULLUM	"DUP_SIGES 3616: conservar (nombre Siges 2026-09-05) y archivar 0b61acc5-f442-4339-873b-7b4a57d79b1b ""Escuela Prov. Tec. N.º 9 Rene Favaloro"""	la vieja tiene negociado 67.1 y la nueva medido 66.179 (diferencia <7 %): se conserva la medida, no hace falta trasladar	ARCHIVAR 0b61acc5-f442-4339-873b-7b4a57d79b1b	alta
g1_sanjuan_a	SAN JUAN	605a550c-0713-4aa1-b9f3-ee5b52d51a25	Gobierno de San Juan	JINZ Nro 14 Dr. Houssay	ANGACO	"DUP_SIGES 9124: conservar (nombre Siges 2026-09-05) y archivar 8bca1a3e-f621-4e6b-92bf-675234537b10 ""JINZ N.º 14 Dr. Houssay"""	la vieja tiene negociado 59.5 y la nueva medido 60.01 (diferencia <7 %): se conserva la medida, no hace falta trasladar	ARCHIVAR 8bca1a3e-f621-4e6b-92bf-675234537b10	alta
g1_sanjuan_a	SAN JUAN	36e4ade9-d50e-4510-8e7a-be74b5dfb1e0	Gobierno de San Juan	JINZ Nro 34 Jose Maria Paz	ALBARDON	"DUP_SIGES 9143: conservar (nombre Siges 2026-09-05) y archivar 27ecd47a-616a-4f99-bcef-9c47f216eac8 ""JINZ N.º 34 Jose Maria Paz"""	la vieja tiene negociado 38.7 y la nueva medido 38.301 (diferencia <7 %): se conserva la medida, no hace falta trasladar	ARCHIVAR 27ecd47a-616a-4f99-bcef-9c47f216eac8	alta
g1_sanjuan_a	SAN JUAN	a6fe3d5a-8897-4dd0-b82f-bc51fc305ee0	Gobierno de San Juan	ENI Nro 69 Rinconcito de Luz	25 DE MAYO	"DUP_SIGES 12223: conservar (nombre Siges 2026-09-05) y archivar 1f87e51d-d48e-4166-bd58-65d6fae6ae9e ""ENI N.º 69 Rinconcito de Luz"""	la vieja tiene negociado 42.5 y la nueva medido 39.86 (diferencia <7 %): se conserva la medida, no hace falta trasladar	ARCHIVAR 1f87e51d-d48e-4166-bd58-65d6fae6ae9e	alta
g1_sanjuan_a	SAN JUAN	9a059730-74f7-4813-b1a2-c9c86c218c60	Gobierno de San Juan	ENI Nro 54 Santa Rosa	VILLA SANTA ROSA	"DUP_SIGES 9097: conservar (nombre Siges 2026-09-05) y archivar 0bd1086f-e795-41a8-9768-e4507c50f329 ""ENI N.º 54 Santa Rosa"""	la nueva está vacía (pin en Córdoba, ver PIN_MANUAL) y la vieja tiene negociado 72,5 (ida 36 km; GI->Villa Santa Rosa recta 29 km, coherente)	TRASLADAR_KM 72.5 desde 0bd1086f-e795-41a8-9768-e4507c50f329 + ARCHIVAR 0bd1086f-e795-41a8-9768-e4507c50f329	alta
g1_sanjuan_a	SAN JUAN	6f652e17-c034-4046-ad03-81ddb905af15	Gobierno de San Juan	Colegio Sec. Parque Rivadavia Norte	RIVADAVIA	"DUP_SIGES 3712: conservar (nombre Siges 2026-09-05) y archivar 02e0e679-7e7a-4a5d-9369-5d889bd3dfd2 ""Parque Rivadavia Norte"""	ambas vacías; la conservada necesita el PIN_MANUAL propuesto arriba	ARCHIVAR 02e0e679-7e7a-4a5d-9369-5d889bd3dfd2	alta
g1_sanjuan_a	SAN JUAN	4c835402-3c84-41e6-99fe-bec0e91a5bc0	Gobierno de San Juan	EEE Jose de Cupertino	RIVADAVIA	"DUP_SIGES 5241: conservar (nombre Siges 2026-09-05) y archivar e5892384-e86d-4d42-831a-19094fa22394 ""Escuela Jose de Cupertino"""	la conservada tiene el pin en Mendoza (ver PIN_MANUAL + RECALCULAR_KM arriba); la archivada está vacía	ARCHIVAR e5892384-e86d-4d42-831a-19094fa22394	alta
g1_sanjuan_a	SAN JUAN	f3df3bf7-51ab-4196-a302-b2a8bebdbce5	Gobierno de San Juan	JINZ Nro 8 Pte. Mitre	LAS FLORES	"DUP_SIGES 9163: conservar (nombre Siges 2026-09-05) y archivar c3fb7454-1fbc-49cc-bc46-0bcc52b82bf1 ""JINZ N.º 8 Pte. Mitre"""	ambas vacías; la conservada (fila de g2) tiene pin -34.637 fuera de San Juan: necesita pin en Las Flores, Iglesia (centroide OSM -30.3225665,-69.2043522)	ARCHIVAR c3fb7454-1fbc-49cc-bc46-0bcc52b82bf1 + GESTION (pin de f3df3bf7)	media
g1_sanjuan_a	SAN JUAN	56ac7d4a-ba76-4c21-9dc6-42d9c60c3157	Gobierno de San Juan	JINZ Dra. Francisca Rios de Paez	POCITO	DUP_SIGES 14002: vieja c79c8e3e-b7a0-425a-89fb-e9e9f0e276e2 negociada 75,4 vs nueva medida 46,2; el pin nuevo (-31.709) está mal, la escuela real está en Carpintería (sur de Pocito)	search OSM: Escuela Doctora Francisca Ríos de Páez, Callejón Cantoni, Carpintería, Pocito -31.8585043,-68.5342064 (recta desde GI 35 km, coherente con el negociado 75,4)	PIN_MANUAL -31.8585043,-68.5342064 fuente=https://www.openstreetmap.org/way/701729113 + RECALCULAR_KM + ARCHIVAR c79c8e3e-b7a0-425a-89fb-e9e9f0e276e2	alta
g1_sanjuan_a	SAN JUAN	142411f7-489f-4521-aa07-d56ace447209	Gobierno de San Juan	Escuela Isla Vicecomodoro Gustavo Marambio	ANGACO	DUP_SIGES 3514: vieja 56a6137c-1e0c-4380-a338-2e2786f671a2 (EST ALBARDON) negociada 38,9 vs nueva (ANGACO) medida 54,6 con pin -31.456,-68.342; localidad y km no cierran entre sí	"sin consulta (tope); la vieja tenía 5 incidentes hasta 2026-07 con el nombre ""Escuela rural Isla Vicecomodoro Gustavo Marambio"""	TL	media
g1_sanjuan_a	SAN JUAN	8f13bc77-1c9c-4dac-8445-f6655fe5fa39	Gobierno de San Juan	JINZ Nro 31 P. Cayetano de Quiroga	USNO	DUP_SIGES 9140: vieja 389c7999-9926-4d1f-8b2b-67cb2195fc8b negociada 521 con spst=GSJ Valle Fértil; nueva medida 10,9 km desde sede VF (factura 0) y sin SPST asignado	mismo dilema que las negociadas de Valle Fértil (ver TL); si se conserva la nueva hay que decidir el SPST y el km	TL	alta
g1_sanjuan_a	SAN JUAN	a67b71af-bde7-4af0-a1b3-8f8225d6d6bb	Gobierno de San Juan	Escuela Presbitero Mariano Ianelli	JACHAL	"DUP_SIGES 3563 con 3 filas: conservar esta (Siges), archivar 4898410f ""Escuela Mariano Ianelli"" (vacía); ""Escuela ANTONIO QUARANTA"" f3ba7a0c (negociada 321) comparte siges_id y domicilio (Rawson 843) pero tiene incidente propio en 2026-08"	"cobertura: ""Escuela Antonio Quaranta"" 1 incidente 2026-08; ""Escuela Mariano Ianelli"" 2 hasta 2026-06; medida 158,6 ≈ negociado 321/2"	ARCHIVAR 4898410f-d59f-4a08-a4f8-0fd8cf4f85d + TL (Quaranta: ¿misma sucursal con otro nombre en AyC? si sí, conservar ambas)	media
g1_sanjuan_a	SAN JUAN	ccd2fee7-b822-4a5b-971c-79d5efc97220	Gobierno de San Juan	CENTRO DE FORMACION PROFESIONAL N.º 1  DE RAWSON	BARRIO OBRERO RAWSON	"cobertura: incidentes con ""CENTRO DE FORMACION PROFESIONAL N.º 1 DE RAWSON"" no matchean: la fila activa tiene doble espacio antes de ""DE"""	2 incidentes hasta 2026-06; motor compara lower(trim) exacto	"RENOMBRAR ccd2fee7-b822-4a5b-971c-79d5efc97220 a ""Gobierno de San Juan|CENTRO DE FORMACION PROFESIONAL N.º 1 DE RAWSON"""	alta
g1_sanjuan_a	SAN JUAN	2d29063f-7c1e-4dcc-bf53-e6f020ee7fd0	Gobierno de San Juan	JINZ N.º 15  Juan Larrea	SAN MARTIN	"cobertura: ""JINZ N.º 15 Juan Larrea"" no matchea: la fila activa tiene doble espacio antes de ""Juan"""	1 incidente 2026-06	"RENOMBRAR 2d29063f-7c1e-4dcc-bf53-e6f020ee7fd0 a ""Gobierno de San Juan|JINZ N.º 15 Juan Larrea"""	alta
g1_sanjuan_a	SAN JUAN		Gobierno de San Juan	ENI N.° 37 Dr. Washinton Chavez		"cobertura: sin fila activa; existe archivada 2a6e82d3 (JACHAL, negociada 323, siges 5253) con el nombre ""ENI N°37 ..."" (sin punto)"	2 incidentes, último 2026-08	"CREAR_FILA (o desarchivar 2a6e82d3 y renombrar a ""ENI N.° 37 Dr. Washinton Chavez""; km 323 negociado)"	media
g1_sanjuan_a	SAN JUAN		Gobierno de San Juan	Escuela  Dr. ALEJANDRO FLEMING		cobertura: sin fila activa; archivada 5bd0143f (JACHAL, negociada 349, siges 3643) con un solo espacio en el nombre	"3 incidentes, último 2026-08; el nombre del incidente lleva doble espacio tras ""Escuela"""	CREAR_FILA con el nombre exacto (doble espacio) o desarchivar 5bd0143f y renombrar; km 349 negociado	media
g1_sanjuan_a	SAN JUAN		Gobierno de San Juan	Escuela de Enologia		"cobertura: sin fila activa; archivada 1791181a ""ESCUELA DE ENOLOGÍA"" (SAN JUAN, 3,353 km, siges 11918); las activas ""Esc. de Fruticultura y Enologia"" (3509) e ""Instituto de Enologia"" (14332) son otros siges_id"	3 incidentes, último 2026-08	"CREAR_FILA (desarchivar 1791181a y renombrar a ""Escuela de Enologia"")"	media
g1_sanjuan_a	SAN JUAN		Gobierno de San Juan	Escuela Presbitero Medina Suarez		cobertura: sin fila activa; archivada 831233f7 (VALLE FERTIL, negociada 524, siges 12241)	1 incidente 2026-07; entra en el dilema Valle Fértil	CREAR_FILA (desarchivar 831233f7)	media
g1_sanjuan_a	SAN JUAN		Gobierno de San Juan	Escuela Tte. Cnel. Alvarez Condarco		"cobertura: sin fila activa; archivada dd4bf534 ""Escuela Tte Cnel Alvarez Condarco"" (CALINGASTA, negociada 423, siges 3587)"	1 incidente 2026-05	CREAR_FILA (desarchivar dd4bf534 y renombrar con puntos)	media
g1_sanjuan_a	SAN JUAN		Gobierno de San Juan	JINZ N.º 13 Capitan J. Mallea		"cobertura: sin fila activa; archivada 588db19c ""JINZ N.º 13 Capitán J. Mallea"" (ANGACO NORTE, negociada 57, siges 9123); la activa ""Escuela Juan E. de Mallea"" es siges 4676"	2 incidentes 2026-07	CREAR_FILA (desarchivar 588db19c y renombrar sin tilde)	media
g1_sanjuan_a	SAN JUAN		Gobierno de San Juan	JINZ N.º 27 Batalla de Tucuman		"cobertura: sin fila activa; archivada fa23780d ""JINZ N.º 27 Batalla de Tucumán"" (POCITO, negociada 47,6, siges 9135); la activa ""Escuela Batalla de Tucuman"" d0661dab es siges 3715 (24,4/48,5)"	4 incidentes hasta 2026-07	CREAR_FILA (desarchivar fa23780d y renombrar sin tilde)	media
g1_sanjuan_a	SAN JUAN		Gobierno de San Juan	Escuela Agrotecnica G. A. Doblas		"cobertura: sin fila activa; dos archivadas con distinto siges_id: 4aa91409 ""Escuela Agrotécnica G. A. Doblas"" (CAUCETE, 71,4, siges 3615) y 2f714ccd ""Escuela Agrotecnica Gonzalo Doblas"" (25 DE MAYO, 33,5/66,6, siges 10879)"	1 incidente 2026-04	CREAR_FILA (TL: cuál siges_id/localidad)	baja
g1_sanjuan_a	SAN JUAN		Gobierno de San Juan	Escuela Rafael Arrieta (Anexo)		"cobertura: sin fila activa; archivadas c35b0812 ""Escuela Rafael Arrieta - Anexo"" (25 DE MAYO, 91,2, siges 9149), 04d9a6bd ""Escuela Anexo Rafael Arrieta"" (80,8, sin siges) y d1f8eb48 ""Escuela Rafael A. Arrieta"" (12225)"	1 incidente 2026-05	CREAR_FILA (desarchivar c35b0812 y renombrar; TL por el km 91,2 vs 80,8)	baja
g1_sanjuan_a	SAN JUAN		Gobierno de San Juan	JINZ N.º 35 Pcia. de Neuquen		"cobertura: sin fila activa ni archivada con ese nombre; la activa ""Escuela Pcia. de Neuquen"" fe2553de (SAN MARTIN, negociada 37,5, siges 3697) es probablemente el mismo edificio"	1 incidente 2026-06	TL (¿existe en Siges como sucursal aparte? si no, CREAR_FILA con 37,5)	baja
